customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-VHVEG,Female,0,No,Yes,1,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.99492237594426,1337.0723901133144,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.699381649087705,4329.525028812825,No
7590-VHVEG,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),13.10165484754382,1942.9530648042723,No
7590-VHVEG,Male,0,No,No,2,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),61.85084715046756,650.1849611811413,Yes
7590-VHVEG,Female,0,Yes,Yes,2,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.6122994368772,3365.8829559366486,No
7590-VHVEG,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.33212581785735,3484.2480608000947,No
7590-VHVEG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),64.36799107509971,2123.4033869966966,Yes
7590-VHVEG,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,18.113470537602623,1141.466912723051,No
7590-VHVEG,Female,1,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,26.32609085626644,-867.3771376668838,Yes
7590-VHVEG,Female,0,Yes,Yes,3,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,One year,No,Credit card (automatic),61.1893056722489,946.0154396656753,No
7590-VHVEG,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,66.65042671485966,2445.4280733722103,Yes
7590-VHVEG,Female,0,No,No,0,Yes,No,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),82.27440715808953,403.47327360673125,Yes
7590-VHVEG,Female,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),62.80695721785685,7295.085121925746,No
7590-VHVEG,Male,1,No,Yes,4,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),72.40193763532174,1768.5881783631824,No
7590-VHVEG,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),83.3063099627558,-362.8689365879977,Yes
7590-VHVEG,Female,0,No,No,4,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,78.47417168773553,3233.6898191312393,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),-7.281567940526131,5029.958118686022,No
7590-VHVEG,Female,0,Yes,No,5,Yes,Yes,DSL,No,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),44.15226589582994,4700.74223987903,No
7590-VHVEG,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,48.478953676045265,3638.9287674193006,Yes
7590-VHVEG,Male,1,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.87122344494733,4359.8415745745,Yes
7590-VHVEG,Male,0,No,No,4,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,No,Mailed check,58.181128104992396,367.5783967651057,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),59.701386173046075,7670.506686735393,No
7590-VHVEG,Female,0,Yes,No,2,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.057640387737756,2386.4445800845288,No
7590-VHVEG,Male,0,No,No,2,Yes,No,No,No internet service,No,No,No,No,No internet service,One year,No,Credit card (automatic),89.47438788035575,2281.9183273224903,Yes
7590-VHVEG,Male,1,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,86.9122226873142,2695.7769758182926,Yes
7590-VHVEG,Male,1,Yes,No,3,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),37.53465234007707,1929.3558740529459,No
7590-VHVEG,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),43.4030033304062,4458.705939572646,No
7590-VHVEG,Female,0,Yes,No,4,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,45.09218347019956,2429.9435281755364,No
7590-VHVEG,Male,0,No,Yes,6,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.52782962881317,749.3248713660305,No
7590-VHVEG,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.53790559396722,-2287.9084979171803,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,73.39204515092426,-271.0845996701678,No
7590-VHVEG,Female,0,No,Yes,2,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,No,Credit card (automatic),58.4723048149327,2919.0834244443004,Yes
7590-VHVEG,Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.7821706184708,2385.769389669856,No
7590-VHVEG,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,59.30606644479505,2309.100236124002,Yes
7590-VHVEG,Male,1,Yes,No,0,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),92.00514525292823,2747.237941839105,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.72388201921576,2438.8727367214638,Yes
7590-VHVEG,Female,1,Yes,No,7,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.69141719927108,5848.579234687821,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,No,No,No,No,No,Yes,No,No,One year,No,Mailed check,72.5514296690623,334.55816809707335,No
7590-VHVEG,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),49.289276894671076,3381.71988529141,No
7590-VHVEG,Male,0,Yes,No,1,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.493088337994685,8006.773465570387,Yes
7590-VHVEG,Male,1,Yes,No,2,Yes,No,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),59.59202250781642,2973.0126526468543,No
7590-VHVEG,Male,0,Yes,No,0,Yes,No,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.0543912865364,2588.435335944862,Yes
7590-VHVEG,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.08773164979536,5919.7051338911715,No
7590-VHVEG,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),75.03327423850979,4485.156031307233,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,79.71990631233905,2462.6214202852393,Yes
7590-VHVEG,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.3196538203495,-203.2446243155391,Yes
7590-VHVEG,Female,1,Yes,No,1,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,53.67820063407419,1807.5855302799796,Yes
7590-VHVEG,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,27.481898684528254,3998.0813476024614,Yes
7590-VHVEG,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.950531096882,3145.18575647368,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.47023433925179,2047.3498082860674,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.36569081149257,4277.604636433288,No
7590-VHVEG,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,75.31098350127809,2434.384815360559,No
7590-VHVEG,Male,0,Yes,Yes,2,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,111.19527687811467,274.0900979542055,Yes
7590-VHVEG,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,103.61614330344321,300.22378420248015,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),126.85535218955286,2935.784677589397,Yes
7590-VHVEG,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),81.76959729721132,4537.101340963761,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),62.903716764262484,215.07461748400965,Yes
7590-VHVEG,Female,0,No,No,11,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.49303867525452,2381.6051598998333,No
7590-VHVEG,Male,0,Yes,No,0,Yes,No phone service,No,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),76.04492508353326,2327.770401914209,Yes
7590-VHVEG,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),80.83330756132708,5286.009598116668,Yes
7590-VHVEG,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,41.56969506287633,422.7319145882502,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,113.92680761401895,2190.9806200571356,No
7590-VHVEG,Female,1,Yes,No,10,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66.90254514038747,989.4599120123182,No
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,64.12073202267568,1142.7135621807101,Yes
7590-VHVEG,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),56.348753031678655,2207.310592817157,Yes
7590-VHVEG,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.82091309590285,5747.353710374519,No
7590-VHVEG,Female,0,No,Yes,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),57.235263535199906,3593.216819101488,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,49.93128107890474,-1104.6428362634051,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),53.252034477930636,1779.1969483717837,No
7590-VHVEG,Female,0,No,No,3,Yes,Yes,No,No,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,35.67513511427721,1780.3235600658004,No
7590-VHVEG,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.51900147256738,5298.88318217959,Yes
7590-VHVEG,Male,0,Yes,Yes,4,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.912494488200096,1498.6068010962972,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.74351724281112,1282.943875985678,Yes
7590-VHVEG,Male,0,Yes,Yes,5,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,80.59850179323367,698.8625613487366,Yes
7590-VHVEG,Male,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),78.70851139455331,4497.870970701195,No
7590-VHVEG,Male,1,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),109.16054106031503,1346.7198848576454,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),96.99524031952544,4674.072782190544,Yes
7590-VHVEG,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,87.64527771299805,4394.983736444819,Yes
7590-VHVEG,Female,1,No,No,6,No,No,No,No internet service,Yes,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),31.43766044801938,1180.1139340765046,No
7590-VHVEG,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,112.69691773509122,342.5952272669574,Yes
7590-VHVEG,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,66.7760764962243,459.3570534326932,Yes
7590-VHVEG,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,95.7478688694882,3059.1643547492304,No
7590-VHVEG,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,91.77374013696308,4177.712550473915,Yes
7590-VHVEG,Male,1,Yes,No,2,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.9619858792832,3830.2749801243563,Yes
7590-VHVEG,Male,1,Yes,No,1,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,92.16175210056618,2090.860698250323,Yes
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,47.93494317106297,-1048.967712524433,No
7590-VHVEG,Female,0,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,92.52232583670376,771.1567209870327,Yes
7590-VHVEG,Male,0,No,No,4,Yes,No phone service,No,Yes,No,No,No,No,No,One year,No,Mailed check,48.81445397478658,2841.9274963228245,No
7590-VHVEG,Male,0,No,No,2,Yes,No,No,Yes,No,No internet service,No,No internet service,No,One year,No,Credit card (automatic),90.60171329068078,-418.8693846920278,Yes
7590-VHVEG,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),87.34479110625065,1742.2166157491324,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),56.85402374164265,3627.356962534045,Yes
7590-VHVEG,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.10197514248608,2074.0010147922926,Yes
7590-VHVEG,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),42.94672663712851,2161.8838035584795,No
7590-VHVEG,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,45.986425289143696,4598.599966898568,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No,No,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.38159935120355,-508.6833365776156,Yes
7590-VHVEG,Male,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),54.22950602499017,2729.7122390093014,No
7590-VHVEG,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),67.39971553348053,3414.3896126612663,Yes
7590-VHVEG,Male,1,No,Yes,1,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.19641743827205,59.505084671209715,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.33758717084672,4128.764657422551,Yes
7590-VHVEG,Female,0,No,No,11,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Mailed check,69.45665701334103,1640.9585789541932,No
7590-VHVEG,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,72.30145059089277,3144.227758108375,No
7590-VHVEG,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),53.51933319463112,3094.907198748889,Yes
7590-VHVEG,Female,0,No,No,3,Yes,No phone service,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),79.84332668378428,4258.220019365511,Yes
7590-VHVEG,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,73.49738342745505,1627.2312443399169,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,61.41573548302482,4770.970040415026,Yes
7590-VHVEG,Female,0,No,No,0,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,103.47274500992893,-239.30662038421406,Yes
7590-VHVEG,Female,0,Yes,No,5,Yes,No,No,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),91.7833760758075,4318.920449414808,No
7590-VHVEG,Male,0,No,No,4,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.52918721530499,1256.3231252365904,Yes
7590-VHVEG,Male,0,No,No,0,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.70333241041365,3463.734243091235,Yes
7590-VHVEG,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),58.58390914008979,1861.6463225015102,No
7590-VHVEG,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,79.15570898114782,3331.1633928712727,Yes
7590-VHVEG,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),64.65836511836207,4210.770373691263,Yes
7590-VHVEG,Male,0,No,No,2,Yes,No,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),62.360499450493464,3033.7598570357004,Yes
7590-VHVEG,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),59.998045189270435,1306.637600287543,No
7590-VHVEG,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,32.42803626704509,3297.971045942066,Yes
7590-VHVEG,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,17.149840719140336,3026.9567179332157,No
7590-VHVEG,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,126.60421887568583,1936.0567547753783,Yes
7590-VHVEG,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,114.35516995440398,-2223.11498311837,Yes
7590-VHVEG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,97.2492005463176,2891.0382992657173,Yes
7590-VHVEG,Female,0,No,No,2,No,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,39.813452379285884,783.6966723966264,Yes
7590-VHVEG,Female,1,No,No,2,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),36.62534350637907,2966.1787109656825,Yes
7590-VHVEG,Male,0,No,No,1,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),74.99323596040274,5316.592537565799,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,63.56428176877914,5755.264521099725,No
7590-VHVEG,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),36.43104614608012,2086.7777951808353,No
7590-VHVEG,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.41036374177489,4687.744542428769,Yes
7590-VHVEG,Male,1,Yes,No,3,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.47220796158516,3335.7496304476417,Yes
7590-VHVEG,Female,1,No,No,3,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,42.73793338985818,4260.883632793654,No
7590-VHVEG,Male,0,No,Yes,1,No,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,93.93328329313545,274.8110513651832,Yes
7590-VHVEG,Male,0,No,No,3,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,62.05122779494037,3197.4991744859067,No
7590-VHVEG,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.49929877064402,1470.702943142876,Yes
7590-VHVEG,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,64.36268813826585,3883.4526648122433,Yes
7590-VHVEG,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.75364896939989,4613.68531435225,No
7590-VHVEG,Female,1,No,No,1,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,85.20108350466009,214.0556511106306,Yes
7590-VHVEG,Female,1,No,No,2,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),79.82670583379263,510.4121894527027,Yes
7590-VHVEG,Male,1,No,No,2,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.96652271464934,2040.532793722256,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.62355455362437,4295.06411606896,Yes
7590-VHVEG,Female,0,No,No,7,Yes,No phone service,No,No,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),43.221807363422485,1575.6312237061538,No
7590-VHVEG,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),36.60267617083332,2513.0143895237097,Yes
7590-VHVEG,Male,0,No,Yes,3,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.19131940528048,-102.1279940842478,Yes
7590-VHVEG,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),92.89800867441622,2730.603488384902,Yes
7590-VHVEG,Female,0,No,No,0,No,No,No,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),10.516754284914576,-850.1487421735005,No
7590-VHVEG,Male,0,Yes,Yes,0,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),52.24545368918798,2647.4653971742055,Yes
7590-VHVEG,Male,1,No,No,1,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,137.56637579133056,4982.394360792973,Yes
7590-VHVEG,Female,1,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),44.95636478757079,5644.172314199181,No
7590-VHVEG,Male,1,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),98.45744024918224,161.21374254012744,Yes
7590-VHVEG,Male,1,No,Yes,1,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),35.30485875222447,1412.5006972535682,No
7590-VHVEG,Female,0,Yes,No,6,No,Yes,No,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.49093741282834,1652.9982275710017,Yes
7590-VHVEG,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,59.48391514580389,2569.7276541654987,Yes
7590-VHVEG,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.13504717746146,3429.2853635847296,No
7590-VHVEG,Female,0,No,No,0,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,43.4435340786802,5704.249660442198,No
7590-VHVEG,Male,1,No,No,1,No,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.44327269099424,3830.2338644513247,Yes
7590-VHVEG,Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),85.7401327548762,2614.202666543639,Yes
7590-VHVEG,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),93.26726901993463,5447.483615842051,Yes
7590-VHVEG,Female,0,No,Yes,6,Yes,No,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),52.31632839195507,620.0354159977549,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),71.4516257906469,1606.8000395326949,Yes
7590-VHVEG,Female,0,No,Yes,1,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,112.14330427385079,6208.531714057248,Yes
7590-VHVEG,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.82414232094033,-598.1133357049766,Yes
